Sample_No,Time,Temperature,Humidity,TGS2620,TGS2610,TGS2602,TGS2603,TGS822,TGS2600,TGS826,MQ138
2,5/12/23 13:40,29.3,37.9,2.91,2.62,0.9,0.11,2.91,0.9,0.11,2.62
2,5/12/23 13:40,29.4,37.9,2.91,2.63,0.899,0.11,2.91,0.899,0.11,2.62
2,5/12/23 13:40,29.4,37.9,2.91,2.63,0.899,0.11,2.91,0.899,0.11,2.63
2,5/12/23 13:40,29.3,37.8,2.91,2.62,0.899,0.11,2.91,0.898,0.11,2.62
2,5/12/23 13:40,29.3,37.8,2.91,2.63,0.898,0.11,2.91,0.899,0.11,2.62
2,5/12/23 13:40,29.4,37.9,2.91,2.62,0.898,0.11,2.91,0.898,0.11,2.62
2,5/12/23 13:40,29.4,37.9,2.91,2.62,0.898,0.111,2.91,0.898,0.111,2.62
2,5/12/23 13:40,29.4,37.9,2.91,2.63,0.898,0.11,2.91,0.897,0.11,2.62
2,5/12/23 13:40,29.4,37.9,2.91,2.62,0.897,0.111,2.91,0.897,0.11,2.62
2,5/12/23 13:40,29.4,37.9,2.91,2.63,0.897,0.11,2.91,0.897,0.111,2.62
2,5/12/23 13:40,29.4,37.8,2.91,2.63,0.897,0.11,2.91,0.897,0.11,2.62
2,5/12/23 13:40,29.4,37.8,2.91,2.62,0.897,0.111,2.91,0.897,0.11,2.62
2,5/12/23 13:40,29.4,37.8,2.91,2.62,0.896,0.11,2.91,0.896,0.111,2.62
2,5/12/23 13:40,29.4,37.8,2.91,2.63,0.896,0.11,2.91,0.896,0.11,2.62
2,5/12/23 13:40,29.4,37.8,2.91,2.62,0.896,0.111,2.91,0.896,0.11,2.62
2,5/12/23 13:40,29.4,37.8,2.91,2.63,0.896,0.11,2.91,0.896,0.11,2.62
2,5/12/23 13:40,29.4,37.8,2.91,2.62,0.895,0.11,2.91,0.895,0.11,2.62
2,5/12/23 13:40,29.4,37.8,2.91,2.62,0.895,0.111,2.91,0.895,0.11,2.62
2,5/12/23 13:40,29.5,37.8,2.91,2.63,0.895,0.11,2.91,0.895,0.11,2.62
2,5/12/23 13:40,29.5,37.8,2.91,2.62,0.895,0.111,2.91,0.894,0.11,2.62
2,5/12/23 13:40,29.5,37.8,2.91,2.62,0.895,0.11,2.91,0.894,0.111,2.62
2,5/12/23 13:40,29.4,37.7,2.91,2.63,0.895,0.11,2.91,0.894,0.109,2.63
2,5/12/23 13:40,29.5,37.8,2.9,2.62,0.894,0.111,2.9,0.894,0.11,2.62
2,5/12/23 13:40,29.5,37.8,2.91,2.63,0.894,0.11,2.9,0.894,0.11,2.62
2,5/12/23 13:40,29.5,37.8,2.9,2.62,0.894,0.11,2.91,0.894,0.11,2.62
2,5/12/23 13:40,29.5,37.7,2.9,2.62,0.894,0.11,2.9,0.894,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.893,0.11,2.9,0.893,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.893,0.111,2.9,0.893,0.11,2.62
2,5/12/23 13:41,29.4,37.7,2.9,2.62,0.893,0.11,2.9,0.893,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.63,0.892,0.109,2.9,0.892,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.892,0.111,2.9,0.892,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.892,0.11,2.9,0.892,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.892,0.11,2.9,0.892,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.892,0.111,2.9,0.892,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.892,0.111,2.9,0.892,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.63,0.891,0.11,2.9,0.891,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.891,0.111,2.9,0.891,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.63,0.891,0.11,2.9,0.891,0.11,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.63,0.891,0.11,2.9,0.891,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.89,0.11,2.9,0.891,0.111,2.62
2,5/12/23 13:41,29.5,37.7,2.9,2.62,0.89,0.11,2.9,0.891,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.89,0.111,2.9,0.89,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.89,0.111,2.9,0.89,0.111,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.63,0.89,0.111,2.9,0.89,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.89,0.111,2.9,0.89,0.109,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.89,0.111,2.9,0.889,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.89,0.11,2.9,0.889,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.889,0.111,2.9,0.889,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.889,0.11,2.9,0.889,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.888,0.11,2.9,0.889,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.889,0.111,2.9,0.889,0.11,2.62
2,5/12/23 13:41,29.6,37.7,2.9,2.62,0.888,0.112,2.9,0.888,0.112,2.62
2,5/12/23 13:41,29.6,37.7,2.89,2.62,0.888,0.111,2.89,0.888,0.111,2.62
2,5/12/23 13:41,29.6,37.7,2.86,2.62,0.889,0.114,2.86,0.889,0.113,2.62
2,5/12/23 13:41,29.6,37.7,2.85,2.61,0.891,0.113,2.85,0.891,0.113,2.61
2,5/12/23 13:41,29.6,37.5,2.84,2.61,0.891,0.112,2.84,0.892,0.111,2.6
2,5/12/23 13:42,29.6,37.2,2.83,2.6,0.889,0.112,2.83,0.888,0.111,2.6
2,5/12/23 13:42,29.6,36.8,2.82,2.59,0.883,0.112,2.82,0.882,0.112,2.59
2,5/12/23 13:42,29.6,36.4,2.82,2.59,0.877,0.112,2.82,0.877,0.111,2.59
2,5/12/23 13:42,29.6,36.1,2.81,2.59,0.873,0.112,2.81,0.873,0.111,2.59
2,5/12/23 13:42,29.6,35.9,2.81,2.59,0.872,0.111,2.81,0.872,0.112,2.58
2,5/12/23 13:42,29.6,35.8,2.81,2.59,0.873,0.112,2.81,0.873,0.111,2.59
2,5/12/23 13:42,29.5,35.8,2.81,2.59,0.874,0.112,2.81,0.874,0.111,2.59
2,5/12/23 13:42,29.5,35.8,2.81,2.59,0.874,0.111,2.81,0.874,0.111,2.59
2,5/12/23 13:42,29.5,35.8,2.82,2.59,0.873,0.111,2.82,0.872,0.111,2.59
2,5/12/23 13:42,29.5,35.8,2.82,2.59,0.872,0.111,2.82,0.872,0.111,2.59
2,5/12/23 13:42,29.5,35.8,2.82,2.59,0.871,0.111,2.82,0.871,0.111,2.59
2,5/12/23 13:42,29.5,35.8,2.82,2.59,0.87,0.111,2.82,0.871,0.111,2.59
2,5/12/23 13:42,29.4,35.8,2.82,2.59,0.871,0.112,2.82,0.871,0.111,2.59
2,5/12/23 13:42,29.4,35.9,2.82,2.59,0.873,0.111,2.82,0.873,0.112,2.59
2,5/12/23 13:42,29.4,36,2.83,2.6,0.877,0.111,2.83,0.876,0.111,2.6
2,5/12/23 13:42,29.4,36.1,2.83,2.6,0.879,0.112,2.83,0.879,0.112,2.6
2,5/12/23 13:42,29.4,36.2,2.83,2.6,0.879,0.111,2.83,0.879,0.111,2.6
2,5/12/23 13:42,29.4,36.4,2.83,2.6,0.878,0.111,2.83,0.878,0.111,2.6
2,5/12/23 13:42,29.3,36.4,2.83,2.59,0.876,0.111,2.83,0.877,0.111,2.59
2,5/12/23 13:42,29.3,36.3,2.83,2.59,0.875,0.111,2.83,0.875,0.111,2.59
2,5/12/23 13:42,29.3,36.3,2.83,2.59,0.873,0.111,2.83,0.873,0.111,2.59
2,5/12/23 13:42,29.3,36.2,2.83,2.59,0.871,0.111,2.83,0.871,0.111,2.59
2,5/12/23 13:42,29.3,36.2,2.83,2.59,0.87,0.111,2.83,0.87,0.111,2.59
2,5/12/23 13:42,29.3,36.1,2.83,2.59,0.871,0.111,2.83,0.871,0.111,2.59
2,5/12/23 13:42,29.2,36,2.83,2.59,0.871,0.111,2.83,0.872,0.111,2.59
2,5/12/23 13:42,29.2,36,2.83,2.59,0.873,0.11,2.83,0.873,0.11,2.59
2,5/12/23 13:42,29.2,36,2.83,2.6,0.876,0.111,2.83,0.876,0.111,2.59
2,5/12/23 13:42,29.2,36,2.83,2.6,0.877,0.111,2.83,0.877,0.112,2.6
2,5/12/23 13:42,29.1,36,2.83,2.6,0.876,0.111,2.83,0.877,0.11,2.59
2,5/12/23 13:42,29.1,36,2.83,2.59,0.874,0.111,2.83,0.874,0.111,2.59
3,5/12/23 13:43,29.2,36.1,2.82,2.59,0.872,0.111,2.82,0.872,0.111,2.58
3,5/12/23 13:43,29.1,36,2.82,2.59,0.87,0.111,2.82,0.871,0.111,2.59
3,5/12/23 13:43,29.1,36,2.82,2.58,0.87,0.111,2.82,0.869,0.111,2.58
3,5/12/23 13:43,29.1,35.9,2.82,2.58,0.869,0.111,2.82,0.868,0.111,2.58
3,5/12/23 13:43,29.1,35.9,2.82,2.58,0.869,0.111,2.82,0.868,0.11,2.58
3,5/12/23 13:43,29.1,35.8,2.82,2.58,0.869,0.111,2.82,0.869,0.111,2.58
3,5/12/23 13:43,29,35.7,2.82,2.58,0.867,0.111,2.82,0.867,0.111,2.58
3,5/12/23 13:43,29,35.7,2.82,2.58,0.865,0.111,2.82,0.865,0.111,2.58
3,5/12/23 13:43,29,35.7,2.82,2.58,0.863,0.111,2.82,0.864,0.111,2.58
3,5/12/23 13:43,28.9,35.6,2.82,2.59,0.862,0.111,2.83,0.862,0.11,2.59
3,5/12/23 13:43,29,35.7,2.82,2.59,0.863,0.111,2.83,0.863,0.11,2.59
3,5/12/23 13:43,28.9,35.7,2.83,2.59,0.864,0.111,2.82,0.864,0.111,2.59
3,5/12/23 13:43,28.9,35.9,2.83,2.59,0.864,0.11,2.83,0.865,0.11,2.59
3,5/12/23 13:43,28.9,36,2.82,2.59,0.865,0.111,2.82,0.865,0.111,2.59
3,5/12/23 13:43,28.8,36,2.82,2.59,0.864,0.111,2.82,0.865,0.11,2.59
3,5/12/23 13:43,28.9,36.1,2.82,2.59,0.864,0.111,2.82,0.865,0.11,2.59
3,5/12/23 13:43,28.9,36.1,2.82,2.59,0.865,0.112,2.82,0.866,0.112,2.59
3,5/12/23 13:43,28.9,36.2,2.82,2.59,0.865,0.112,2.82,0.865,0.112,2.59
3,5/12/23 13:43,28.8,36.2,2.82,2.59,0.864,0.112,2.82,0.864,0.111,2.59
3,5/12/23 13:43,28.8,36.3,2.82,2.59,0.863,0.112,2.82,0.864,0.112,2.59
3,5/12/23 13:43,28.8,36.3,2.82,2.59,0.862,0.111,2.82,0.863,0.111,2.59
3,5/12/23 13:43,28.8,36.3,2.82,2.59,0.863,0.111,2.82,0.863,0.111,2.59
3,5/12/23 13:43,28.8,36.3,2.82,2.59,0.865,0.112,2.82,0.866,0.113,2.59
3,5/12/23 13:43,28.8,36.3,2.82,2.59,0.866,0.112,2.82,0.866,0.112,2.59
3,5/12/23 13:43,28.8,36.3,2.82,2.59,0.867,0.112,2.82,0.867,0.112,2.59
3,5/12/23 13:43,28.8,36.3,2.82,2.59,0.868,0.113,2.81,0.868,0.114,2.59
3,5/12/23 13:43,28.8,36.3,2.81,2.59,0.868,0.114,2.81,0.868,0.113,2.59
3,5/12/23 13:43,28.8,36.4,2.81,2.59,0.869,0.116,2.81,0.869,0.115,2.59
3,5/12/23 13:43,28.8,36.4,2.79,2.59,0.87,0.117,2.79,0.87,0.117,2.59
3,5/12/23 13:43,28.8,36.5,2.78,2.59,0.869,0.115,2.78,0.869,0.114,2.59
3,5/12/23 13:44,28.7,36.5,2.78,2.59,0.87,0.114,2.78,0.869,0.114,2.59
3,5/12/23 13:44,28.7,36.5,2.78,2.59,0.87,0.114,2.78,0.87,0.112,2.59
3,5/12/23 13:44,28.8,36.6,2.78,2.59,0.871,0.113,2.78,0.871,0.113,2.59
3,5/12/23 13:44,28.7,36.5,2.78,2.59,0.872,0.113,2.78,0.871,0.113,2.59
3,5/12/23 13:44,28.7,36.6,2.79,2.59,0.872,0.112,2.79,0.872,0.112,2.59
3,5/12/23 13:44,28.7,36.6,2.79,2.59,0.872,0.113,2.79,0.872,0.113,2.59
3,5/12/23 13:44,28.8,36.6,2.79,2.59,0.872,0.112,2.79,0.872,0.112,2.59
3,5/12/23 13:44,28.8,36.7,2.8,2.59,0.874,0.114,2.8,0.873,0.114,2.59
3,5/12/23 13:44,28.8,36.7,2.8,2.59,0.874,0.116,2.8,0.873,0.116,2.59
3,5/12/23 13:44,28.8,36.7,2.8,2.59,0.873,0.115,2.8,0.873,0.114,2.59
3,5/12/23 13:44,28.7,36.7,2.8,2.59,0.874,0.115,2.8,0.873,0.115,2.59
3,5/12/23 13:44,28.8,36.7,2.8,2.59,0.874,0.115,2.8,0.874,0.115,2.59
3,5/12/23 13:44,28.8,36.7,2.8,2.59,0.874,0.115,2.8,0.874,0.114,2.59
3,5/12/23 13:44,28.7,36.7,2.8,2.59,0.874,0.114,2.8,0.874,0.114,2.59
3,5/12/23 13:44,28.8,36.7,2.81,2.59,0.874,0.114,2.81,0.875,0.113,2.59
3,5/12/23 13:44,28.8,36.7,2.81,2.59,0.874,0.115,2.81,0.874,0.114,2.59
3,5/12/23 13:44,28.8,36.7,2.81,2.6,0.875,0.113,2.81,0.875,0.114,2.59
3,5/12/23 13:44,28.8,36.8,2.81,2.59,0.875,0.114,2.81,0.875,0.113,2.59
3,5/12/23 13:44,28.8,36.8,2.82,2.59,0.874,0.113,2.81,0.874,0.114,2.59
3,5/12/23 13:44,28.8,36.8,2.82,2.6,0.875,0.114,2.82,0.874,0.113,2.6
3,5/12/23 13:44,28.8,36.8,2.82,2.6,0.875,0.114,2.82,0.875,0.113,2.6
3,5/12/23 13:44,28.8,36.8,2.83,2.61,0.877,0.115,2.83,0.877,0.115,2.6
3,5/12/23 13:44,28.8,37,2.83,2.6,0.876,0.115,2.83,0.876,0.115,2.6
3,5/12/23 13:44,28.8,37.1,2.83,2.6,0.876,0.115,2.83,0.876,0.115,2.6
3,5/12/23 13:44,28.9,37.3,2.83,2.61,0.875,0.115,2.83,0.875,0.114,2.6
3,5/12/23 13:44,28.8,37.2,2.83,2.6,0.875,0.115,2.83,0.875,0.114,2.61
3,5/12/23 13:44,28.9,37.4,2.83,2.61,0.874,0.114,2.83,0.874,0.115,2.61
3,5/12/23 13:44,28.9,37.4,2.83,2.61,0.874,0.114,2.83,0.874,0.113,2.61
3,5/12/23 13:44,28.9,37.5,2.83,2.61,0.874,0.115,2.83,0.874,0.114,2.6
3,5/12/23 13:44,28.9,37.5,2.83,2.61,0.873,0.114,2.83,0.873,0.114,2.61
3,5/12/23 13:45,28.9,37.5,2.83,2.61,0.873,0.115,2.83,0.874,0.116,2.61
3,5/12/23 13:45,28.9,37.5,2.83,2.61,0.873,0.115,2.83,0.873,0.115,2.61
3,5/12/23 13:45,28.9,37.5,2.83,2.61,0.873,0.114,2.83,0.873,0.114,2.61
3,5/12/23 13:45,28.9,37.6,2.83,2.61,0.873,0.114,2.83,0.873,0.114,2.61
3,5/12/23 13:45,28.9,37.6,2.83,2.61,0.873,0.114,2.83,0.873,0.114,2.6
3,5/12/23 13:45,28.8,37.5,2.83,2.61,0.873,0.113,2.83,0.873,0.113,2.6
3,5/12/23 13:45,28.9,37.6,2.83,2.61,0.873,0.114,2.83,0.874,0.113,2.61
3,5/12/23 13:45,28.9,37.6,2.83,2.61,0.873,0.113,2.83,0.874,0.114,2.6
3,5/12/23 13:45,28.9,37.6,2.83,2.61,0.874,0.113,2.83,0.873,0.113,2.61
3,5/12/23 13:45,28.9,37.6,2.83,2.61,0.873,0.114,2.83,0.873,0.113,2.61
3,5/12/23 13:45,28.9,37.6,2.83,2.61,0.873,0.113,2.83,0.873,0.113,2.6
3,5/12/23 13:45,28.9,37.6,2.83,2.61,0.873,0.114,2.83,0.873,0.113,2.61
3,5/12/23 13:45,28.9,37.6,2.83,2.6,0.874,0.114,2.83,0.874,0.113,2.6
3,5/12/23 13:45,29,37.6,2.83,2.61,0.873,0.113,2.83,0.873,0.113,2.6
3,5/12/23 13:45,28.9,37.5,2.83,2.61,0.873,0.113,2.83,0.874,0.112,2.61
3,5/12/23 13:45,28.9,37.5,2.83,2.6,0.873,0.113,2.83,0.873,0.113,2.6
3,5/12/23 13:45,29,37.6,2.83,2.61,0.873,0.113,2.83,0.873,0.113,2.61
3,5/12/23 13:45,29,37.6,2.83,2.6,0.873,0.114,2.83,0.873,0.113,2.61
3,5/12/23 13:45,28.9,37.5,2.83,2.61,0.873,0.113,2.83,0.873,0.113,2.6
3,5/12/23 13:45,29,37.5,2.84,2.61,0.873,0.113,2.83,0.872,0.113,2.61
3,5/12/23 13:45,29,37.5,2.84,2.6,0.873,0.114,2.83,0.873,0.112,2.61
3,5/12/23 13:45,29,37.5,2.84,2.61,0.873,0.113,2.84,0.873,0.114,2.6
3,5/12/23 13:45,29,37.5,2.84,2.61,0.873,0.113,2.84,0.872,0.113,2.61
3,5/12/23 13:45,29,37.5,2.84,2.61,0.873,0.113,2.84,0.873,0.113,2.61
3,5/12/23 13:45,29,37.5,2.84,2.61,0.873,0.113,2.84,0.872,0.113,2.6
3,5/12/23 13:45,29,37.5,2.84,2.61,0.873,0.113,2.84,0.872,0.112,2.61
3,5/12/23 13:45,29,37.5,2.84,2.6,0.872,0.113,2.84,0.873,0.113,2.6
3,5/12/23 13:45,29,37.5,2.84,2.61,0.872,0.113,2.84,0.872,0.112,2.61
3,5/12/23 13:45,29,37.5,2.84,2.61,0.872,0.113,2.84,0.872,0.112,2.61
3,5/12/23 13:45,29,37.5,2.84,2.61,0.872,0.113,2.84,0.873,0.113,2.61
3,5/12/23 13:46,29,37.5,2.84,2.61,0.872,0.112,2.84,0.872,0.113,2.61
3,5/12/23 13:46,29.1,37.5,2.84,2.61,0.872,0.113,2.84,0.872,0.113,2.61
3,5/12/23 13:46,29.1,37.5,2.84,2.61,0.872,0.113,2.84,0.872,0.112,2.6
3,5/12/23 13:46,29.1,37.5,2.84,2.61,0.872,0.113,2.84,0.872,0.112,2.61
3,5/12/23 13:46,29.1,37.5,2.84,2.61,0.872,0.113,2.84,0.871,0.112,2.61
3,5/12/23 13:46,29.1,37.5,2.84,2.61,0.872,0.112,2.84,0.872,0.112,2.61
3,5/12/23 13:46,29.1,37.5,2.84,2.61,0.872,0.113,2.84,0.871,0.112,2.61
3,5/12/23 13:46,29.1,37.5,2.84,2.61,0.872,0.112,2.84,0.872,0.113,2.61
3,5/12/23 13:46,29.1,37.4,2.84,2.61,0.871,0.112,2.84,0.871,0.112,2.61
3,5/12/23 13:46,29.1,37.4,2.84,2.61,0.871,0.113,2.84,0.871,0.112,2.61
3,5/12/23 13:46,29.1,37.4,2.84,2.61,0.872,0.113,2.84,0.871,0.112,2.61
3,5/12/23 13:46,29.1,37.4,2.84,2.61,0.871,0.112,2.84,0.87,0.112,2.61
3,5/12/23 13:46,29.1,37.4,2.84,2.61,0.87,0.113,2.84,0.871,0.112,2.61
3,5/12/23 13:46,29.1,37.4,2.84,2.61,0.871,0.112,2.84,0.871,0.113,2.61
3,5/12/23 13:46,29.1,37.4,2.84,2.61,0.87,0.113,2.84,0.87,0.112,2.61
3,5/12/23 13:46,29.2,37.4,2.84,2.61,0.87,0.113,2.84,0.87,0.112,2.61
3,5/12/23 13:46,29.2,37.4,2.84,2.61,0.87,0.112,2.84,0.87,0.112,2.61
3,5/12/23 13:46,29.2,37.4,2.84,2.61,0.87,0.112,2.84,0.87,0.112,2.61
3,5/12/23 13:46,29.1,37.3,2.84,2.61,0.87,0.112,2.84,0.87,0.113,2.61
3,5/12/23 13:46,29.2,37.4,2.84,2.61,0.869,0.112,2.84,0.87,0.112,2.61
3,5/12/23 13:46,29.2,37.4,2.84,2.61,0.87,0.112,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.4,2.84,2.61,0.869,0.113,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.4,2.84,2.61,0.869,0.112,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.3,2.84,2.61,0.869,0.112,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.3,2.84,2.61,0.869,0.112,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.3,2.84,2.61,0.87,0.112,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.3,2.84,2.61,0.869,0.112,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.3,2.84,2.61,0.869,0.113,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.3,2.84,2.61,0.869,0.112,2.84,0.869,0.112,2.61
3,5/12/23 13:46,29.2,37.3,2.84,2.61,0.869,0.113,2.84,0.869,0.112,2.61
3,5/12/23 13:47,29.2,37.3,2.84,2.61,0.868,0.112,2.84,0.869,0.113,2.61
3,5/12/23 13:47,29.3,37.3,2.85,2.61,0.868,0.112,2.84,0.868,0.112,2.61
3,5/12/23 13:47,29.3,37.3,2.85,2.61,0.868,0.112,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.3,37.3,2.85,2.61,0.868,0.112,2.84,0.868,0.113,2.61
3,5/12/23 13:47,29.3,37.3,2.85,2.61,0.868,0.112,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.3,37.3,2.85,2.61,0.869,0.113,2.85,0.868,0.113,2.61
3,5/12/23 13:47,29.3,37.3,2.84,2.61,0.867,0.113,2.84,0.867,0.113,2.6
3,5/12/23 13:47,29.3,37.3,2.84,2.61,0.867,0.113,2.84,0.867,0.113,2.61
3,5/12/23 13:47,29.3,37.3,2.84,2.61,0.867,0.113,2.84,0.867,0.113,2.6
3,5/12/23 13:47,29.3,37.3,2.84,2.61,0.867,0.113,2.84,0.867,0.113,2.61
3,5/12/23 13:47,29.3,37.3,2.84,2.61,0.868,0.113,2.84,0.867,0.112,2.61
3,5/12/23 13:47,29.3,37.3,2.85,2.6,0.868,0.112,2.84,0.867,0.113,2.61
3,5/12/23 13:47,29.4,37.3,2.85,2.6,0.867,0.113,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.4,37.3,2.85,2.61,0.868,0.112,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.868,0.113,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.868,0.112,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.868,0.113,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.868,0.113,2.85,0.868,0.113,2.6
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.868,0.112,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.868,0.113,2.85,0.867,0.113,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.867,0.112,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.868,0.112,2.85,0.867,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.867,0.112,2.85,0.867,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.867,0.113,2.85,0.867,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.867,0.113,2.85,0.868,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.867,0.112,2.85,0.867,0.112,2.61
3,5/12/23 13:47,29.4,37.2,2.85,2.61,0.867,0.113,2.85,0.867,0.112,2.61
3,5/12/23 13:48,29.4,37.1,2.85,2.61,0.867,0.112,2.85,0.867,0.112,2.61
3,5/12/23 13:48,29.4,37.1,2.85,2.61,0.867,0.113,2.85,0.867,0.112,2.61
3,5/12/23 13:48,29.5,37.2,2.85,2.61,0.867,0.114,2.85,0.867,0.113,2.61
3,5/12/23 13:48,29.5,37.2,2.84,2.61,0.869,0.116,2.84,0.869,0.116,2.61
3,5/12/23 13:48,29.5,37.2,2.83,2.61,0.872,0.117,2.83,0.873,0.117,2.61
3,5/12/23 13:48,29.5,37.2,2.82,2.6,0.875,0.116,2.82,0.875,0.116,2.6
3,5/12/23 13:48,29.5,37,2.82,2.6,0.876,0.116,2.82,0.876,0.116,2.6
3,5/12/23 13:48,29.5,36.8,2.81,2.6,0.876,0.116,2.81,0.876,0.116,2.59
3,5/12/23 13:48,29.5,36.6,2.81,2.59,0.874,0.116,2.81,0.874,0.116,2.59
3,5/12/23 13:48,29.5,36.5,2.82,2.59,0.874,0.116,2.81,0.874,0.116,2.59
3,5/12/23 13:48,29.4,36.3,2.82,2.59,0.873,0.116,2.82,0.873,0.116,2.59
3,5/12/23 13:48,29.4,36.2,2.82,2.59,0.872,0.116,2.82,0.872,0.115,2.59
3,5/12/23 13:48,29.4,36.1,2.82,2.59,0.871,0.116,2.82,0.871,0.116,2.59
3,5/12/23 13:48,29.4,36,2.82,2.59,0.869,0.116,2.82,0.87,0.116,2.59
3,5/12/23 13:48,29.4,36,2.82,2.59,0.868,0.116,2.82,0.868,0.115,2.59
3,5/12/23 13:48,29.4,36,2.82,2.59,0.866,0.116,2.82,0.867,0.116,2.59
3,5/12/23 13:48,29.4,35.9,2.82,2.59,0.865,0.115,2.82,0.865,0.115,2.59
3,5/12/23 13:48,29.4,35.8,2.82,2.59,0.864,0.116,2.82,0.864,0.115,2.59
3,5/12/23 13:48,29.4,35.8,2.81,2.59,0.863,0.115,2.81,0.862,0.116,2.59
3,5/12/23 13:48,29.4,35.8,2.81,2.59,0.861,0.116,2.81,0.861,0.115,2.59
3,5/12/23 13:48,29.3,35.8,2.81,2.59,0.86,0.116,2.81,0.86,0.115,2.59
3,5/12/23 13:48,29.3,35.8,2.81,2.59,0.859,0.115,2.81,0.859,0.115,2.59
3,5/12/23 13:48,29.3,35.8,2.81,2.59,0.858,0.115,2.81,0.858,0.114,2.59
3,5/12/23 13:48,29.3,35.8,2.81,2.59,0.857,0.115,2.81,0.857,0.115,2.58
3,5/12/23 13:48,29.3,35.8,2.81,2.59,0.857,0.114,2.81,0.857,0.115,2.58
3,5/12/23 13:48,29.2,35.7,2.81,2.59,0.857,0.115,2.81,0.856,0.114,2.59
3,5/12/23 13:48,29.2,35.7,2.81,2.59,0.857,0.115,2.81,0.857,0.115,2.59
3,5/12/23 13:48,29.2,35.8,2.81,2.59,0.857,0.115,2.81,0.857,0.115,2.59
3,5/12/23 13:48,29.2,35.8,2.81,2.59,0.857,0.115,2.81,0.857,0.114,2.59
3,5/12/23 13:48,29.2,35.8,2.81,2.59,0.858,0.115,2.81,0.858,0.115,2.59
3,5/12/23 13:49,29.1,35.8,2.81,2.59,0.859,0.115,2.81,0.859,0.115,2.59
3,5/12/23 13:49,29.1,35.8,2.81,2.59,0.86,0.115,2.81,0.86,0.114,2.59
3,5/12/23 13:49,29.2,35.9,2.81,2.59,0.861,0.116,2.81,0.861,0.115,2.59
3,5/12/23 13:49,29.1,35.9,2.81,2.59,0.861,0.115,2.81,0.861,0.115,2.59
3,5/12/23 13:49,29.1,36,2.81,2.59,0.863,0.115,2.81,0.863,0.114,2.59
3,5/12/23 13:49,29.1,36,2.81,2.59,0.863,0.116,2.81,0.863,0.115,2.59
